account_id,amount,location,transaction_type,time_of_day,distance_from_home,is_fraud
505,6443.78,Mumbai,ATM,7,100.78,0
912,39210.0,Mumbai,ATM,4,36.0,1
655,2218.79,Mumbai,Online,13,74.59,0
534,4864.15,Bangalore,POS,11,68.49,0
49,839.2,Delhi,Online,21,19.01,0
567,4253.99,Delhi,ATM,11,51.44,0
395,45770.0,Mumbai,Online,13,263.0,1
968,1713.38,Mumbai,ATM,6,24.3,0
794,3430.02,Bangalore,ATM,16,0.84,0
219,404.26,Hyderabad,Online,9,0.66,0
252,8118.13,Delhi,Online,9,10.84,0
278,1133.02,Hyderabad,ATM,23,39.17,0
904,1579.43,Delhi,Online,10,60.76,0
85,8704.49,Hyderabad,ATM,22,7.62,0
953,876.39,Delhi,ATM,14,17.99,0
450,7200.35,Delhi,ATM,10,73.99,0
782,2837.96,Bangalore,ATM,15,114.36,0
696,2396.19,Delhi,ATM,13,51.77,0
601,154.81,Delhi,ATM,16,20.34,0
291,6002.41,Delhi,ATM,17,6.97,0
530,4489.96,Delhi,POS,16,61.77,0
138,2341.16,Hyderabad,POS,23,14.14,0
404,6324.09,Delhi,Online,23,13.44,0
917,2879.43,Mumbai,Online,21,23.9,0
301,5337.62,Mumbai,POS,9,20.51,0
448,4074.86,Hyderabad,ATM,16,31.54,0
225,7959.82,Bangalore,ATM,21,30.02,0
136,657.17,Bangalore,POS,9,37.48,0
258,2249.37,Mumbai,ATM,9,26.34,0
325,48480.0,Mumbai,ATM,16,302.0,1
191,2691.94,Mumbai,Online,13,44.52,0
877,6850.08,Mumbai,Online,20,54.68,0
71,6086.85,Delhi,Online,21,16.42,0
691,3259.57,Bangalore,Online,11,19.87,0
940,57759.0,Delhi,ATM,20,284.0,1
215,5394.01,Delhi,Online,9,68.01,0
544,2589.15,Hyderabad,Online,20,65.9,0
699,38600.0,Mumbai,Online,7,491.0,1
288,7348.99,Delhi,Online,7,37.8,0
355,184.69,Hyderabad,POS,22,30.33,0
685,2543.28,Chennai,Online,14,62.77,0
123,2423.64,Hyderabad,Online,15,1.04,0
658,2743.36,Delhi,Online,12,61.94,0
603,2329.63,Delhi,ATM,12,41.75,0
201,1925.5,Hyderabad,POS,20,8.39,0
788,2266.43,Mumbai,POS,6,0.55,0
849,58117.0,Delhi,ATM,6,94.0,1
794,3069.71,Chennai,Online,8,28.42,0
989,2744.32,Mumbai,Online,18,2.46,0
137,1542.57,Mumbai,Online,22,6.17,0
681,600.8,Mumbai,ATM,14,14.65,0
245,1089.5,Chennai,ATM,9,10.26,0
86,36986.0,Hyderabad,POS,19,376.0,1
615,29800.0,Hyderabad,POS,3,327.0,1
675,3190.14,Mumbai,ATM,15,0.97,0
369,1098.97,Chennai,ATM,18,59.9,0
644,9802.31,Delhi,Online,23,46.49,0
93,51188.0,Delhi,POS,15,259.0,1
437,454.12,Chennai,Online,23,35.85,0
382,3092.58,Chennai,Online,20,36.04,0
61,681.85,Mumbai,Online,9,21.93,0
348,2194.03,Delhi,Online,6,5.61,0
20,2746.23,Bangalore,POS,17,62.77,0
320,1943.4,Bangalore,POS,13,9.22,0
879,5214.48,Chennai,POS,23,58.07,0
932,6761.81,Chennai,ATM,13,77.81,0
949,4725.36,Mumbai,POS,8,40.08,0
197,666.96,Bangalore,Online,16,22.58,0
96,5163.37,Hyderabad,Online,12,31.46,0
738,3337.69,Mumbai,ATM,10,53.57,0
26,1223.06,Bangalore,ATM,15,2.89,0
956,2912.91,Delhi,Online,10,29.81,0
334,647.46,Bangalore,ATM,14,3.25,0
228,4414.92,Bangalore,POS,8,42.19,0
363,594.24,Chennai,Online,18,42.61,0
364,20195.0,Mumbai,ATM,2,28.0,1
463,517.82,Mumbai,Online,19,70.51,0
494,908.57,Bangalore,ATM,20,66.15,0
285,3977.88,Delhi,Online,10,9.92,0
775,759.88,Chennai,ATM,19,9.49,0
151,2336.35,Hyderabad,ATM,23,43.42,0
279,965.68,Chennai,POS,18,0.78,0
663,2063.22,Hyderabad,POS,21,31.92,0
228,3241.52,Bangalore,Online,9,10.48,0
867,1083.71,Hyderabad,POS,17,35.57,0
95,6740.55,Delhi,ATM,11,31.9,0
96,2764.78,Delhi,Online,20,14.39,0
808,2118.84,Hyderabad,ATM,23,32.88,0
824,2120.77,Delhi,POS,17,9.67,0
515,5582.19,Mumbai,ATM,14,98.08,0
649,1619.96,Delhi,POS,20,12.08,0
791,8644.0,Bangalore,ATM,10,66.75,0
300,55035.0,Delhi,POS,20,29.0,1
311,158.15,Hyderabad,Online,21,20.95,0
528,4879.65,Bangalore,POS,22,40.55,0
827,5273.18,Bangalore,POS,19,26.71,0
493,22620.0,Hyderabad,Online,1,48.0,1
6,3563.16,Bangalore,ATM,22,2.84,0
947,120.53,Delhi,ATM,9,83.1,0
978,1269.79,Mumbai,POS,11,10.55,0
423,1769.59,Hyderabad,POS,10,19.65,0
176,1102.48,Chennai,Online,6,18.24,0
746,155.9,Delhi,POS,18,52.26,0
76,667.89,Hyderabad,ATM,17,77.79,0
376,3911.28,Mumbai,Online,13,63.52,0
227,6094.61,Chennai,Online,15,10.81,0
418,3513.75,Chennai,POS,21,36.82,0
578,2178.55,Delhi,Online,7,6.26,0
505,5143.58,Chennai,ATM,13,17.3,0
748,6207.29,Hyderabad,POS,14,41.04,0
984,156.61,Chennai,Online,7,14.86,0
973,192.39,Chennai,POS,20,70.88,0
271,794.85,Bangalore,POS,7,29.92,0
488,2969.33,Mumbai,ATM,12,5.14,0
109,40692.0,Delhi,POS,14,176.0,1
317,2893.71,Chennai,Online,7,104.49,0
410,4749.21,Bangalore,ATM,15,11.35,0
609,2235.27,Chennai,Online,22,15.0,0
380,4143.14,Bangalore,ATM,8,48.55,0
387,8432.91,Hyderabad,ATM,13,10.72,0
42,2156.55,Chennai,Online,9,23.33,1
154,3500.21,Mumbai,POS,9,47.9,0
406,8504.68,Mumbai,POS,7,75.87,0
866,4962.89,Chennai,Online,23,59.52,0
752,2626.24,Mumbai,ATM,9,70.45,1
392,35184.0,Chennai,Online,5,30.0,1
113,3789.32,Delhi,Online,8,40.11,0
963,59.72,Bangalore,Online,11,12.6,0
762,199.69,Chennai,POS,18,86.44,0
139,46792.0,Delhi,ATM,16,323.0,1
457,3773.04,Chennai,ATM,6,42.8,0
160,1886.91,Delhi,ATM,18,38.06,0
37,45024.0,Delhi,POS,23,80.0,1
531,4039.2,Mumbai,ATM,14,17.45,0
52,6542.19,Bangalore,ATM,16,23.24,1
902,1605.08,Mumbai,ATM,10,60.86,0
251,32443.0,Bangalore,POS,21,279.0,1
516,5703.91,Chennai,POS,12,15.2,0
159,8114.25,Chennai,POS,12,51.08,0
653,4057.96,Mumbai,Online,22,30.17,0
436,3892.2,Bangalore,ATM,15,20.84,0
172,3569.49,Bangalore,POS,6,24.23,0
200,2394.3,Chennai,ATM,19,30.84,0
715,4451.4,Bangalore,ATM,18,59.92,0
776,2517.17,Mumbai,POS,18,15.36,0
161,55945.0,Delhi,POS,13,484.0,1
625,3009.01,Chennai,ATM,21,26.33,0
425,1160.76,Hyderabad,ATM,14,23.56,0
994,3422.9,Hyderabad,ATM,15,46.75,0
353,7210.32,Chennai,Online,20,21.71,0
203,2202.15,Bangalore,POS,12,35.34,0
179,3317.84,Bangalore,Online,10,43.37,0
796,1433.09,Bangalore,ATM,19,37.23,0
264,1132.45,Hyderabad,POS,15,43.55,0
882,4747.81,Hyderabad,ATM,19,54.93,0
351,2363.53,Chennai,Online,6,42.0,0
160,174.26,Delhi,Online,18,39.76,0
775,9356.44,Hyderabad,ATM,17,7.04,0
207,3377.51,Hyderabad,Online,12,17.8,0
255,931.9,Delhi,POS,13,23.82,0
397,4257.42,Mumbai,Online,22,77.67,0
752,4700.39,Delhi,ATM,17,3.19,0
924,1544.38,Chennai,Online,23,34.22,1
207,6139.57,Bangalore,POS,18,20.05,0
627,906.19,Delhi,POS,20,19.48,0
9,306.44,Delhi,Online,9,7.82,0
365,2528.68,Hyderabad,Online,18,104.78,0
217,3758.9,Mumbai,POS,14,8.26,0
76,1063.3,Hyderabad,ATM,18,57.33,0
591,3074.45,Bangalore,Online,20,39.52,0
374,3045.26,Bangalore,POS,10,36.6,0
822,5643.8,Chennai,POS,23,49.93,0
64,4756.59,Hyderabad,ATM,15,73.2,0
37,3263.03,Bangalore,Online,10,84.05,0
694,3142.92,Bangalore,POS,15,0.95,0
659,1990.19,Mumbai,POS,6,8.81,0
539,451.83,Mumbai,Online,18,91.59,0
428,2898.89,Chennai,Online,15,14.74,0
765,3174.82,Delhi,Online,22,158.99,0
902,1405.17,Chennai,ATM,9,32.25,0
988,2151.71,Delhi,Online,13,1.63,0
386,2746.56,Delhi,POS,18,13.27,0
289,42611.0,Delhi,POS,23,259.0,1
510,390.82,Mumbai,POS,23,17.12,0
854,503.68,Delhi,Online,17,25.51,0
673,5352.7,Mumbai,POS,15,43.85,0
345,4653.04,Hyderabad,POS,21,64.3,0
166,2858.48,Delhi,POS,20,2.07,0
570,41849.0,Delhi,ATM,5,473.0,1
709,326.76,Delhi,Online,9,9.56,0
116,438.94,Hyderabad,POS,18,46.58,0
780,3050.35,Bangalore,ATM,22,44.84,0
287,1491.01,Hyderabad,POS,7,81.59,0
451,729.06,Hyderabad,ATM,18,45.0,0
1000,692.35,Hyderabad,Online,12,134.19,0
347,846.85,Chennai,Online,10,6.25,0
756,1433.69,Mumbai,POS,16,2.57,0
188,354.43,Delhi,ATM,12,17.16,0
843,5236.78,Mumbai,Online,11,25.71,0
162,1343.5,Hyderabad,POS,21,7.22,0
126,355.42,Chennai,POS,9,12.65,0
360,6001.36,Mumbai,POS,12,2.56,0
201,1745.54,Delhi,POS,11,98.88,0
89,4638.62,Hyderabad,ATM,15,38.7,0
508,7884.39,Bangalore,Online,20,34.49,0
237,3969.58,Hyderabad,Online,17,51.63,0
686,2786.03,Hyderabad,Online,7,32.6,0
803,3151.23,Hyderabad,Online,16,13.34,0
739,45018.0,Mumbai,POS,8,358.0,1
877,918.65,Chennai,Online,6,28.51,0
632,963.44,Hyderabad,ATM,23,61.63,0
721,151.86,Delhi,Online,21,37.26,0
106,906.95,Bangalore,POS,20,0.53,0
49,2981.52,Bangalore,POS,17,39.83,0
394,1945.16,Hyderabad,Online,10,34.59,0
560,5379.24,Bangalore,POS,16,6.05,0
282,638.06,Bangalore,ATM,13,17.78,0
785,35480.0,Hyderabad,ATM,20,347.0,1
30,2176.44,Mumbai,Online,22,22.15,0
734,5594.74,Chennai,POS,13,43.46,0
419,545.69,Mumbai,POS,17,17.54,0
564,2567.63,Mumbai,Online,8,41.81,0
363,2782.75,Mumbai,POS,7,55.04,0
753,6351.01,Hyderabad,POS,20,73.6,0
687,1784.59,Delhi,POS,16,26.64,0
316,25971.0,Delhi,ATM,14,251.0,1
782,223.73,Bangalore,POS,21,16.94,0
298,5169.93,Delhi,ATM,17,116.51,0
514,4263.83,Bangalore,Online,12,24.75,0
907,990.54,Mumbai,POS,19,19.11,0
341,6089.32,Delhi,ATM,22,7.76,0
414,668.34,Bangalore,Online,11,70.98,0
888,3549.14,Bangalore,POS,18,22.36,0
46,56995.0,Delhi,Online,21,182.0,1
370,72.28,Bangalore,Online,7,61.3,0
632,744.67,Delhi,POS,12,3.27,0
782,23884.0,Delhi,Online,1,41.0,1
279,1960.01,Delhi,Online,19,7.55,0
528,2717.6,Delhi,POS,18,67.58,0
6,1437.45,Hyderabad,POS,10,34.43,1
526,2526.48,Bangalore,POS,12,17.69,0
565,4625.53,Mumbai,POS,10,12.46,0
580,3450.69,Hyderabad,POS,13,45.79,0
877,496.9,Hyderabad,POS,21,24.96,0
132,1257.64,Delhi,Online,9,3.37,0
979,1043.82,Delhi,ATM,19,33.55,0
106,2254.93,Hyderabad,ATM,20,29.73,0
328,1957.45,Mumbai,ATM,10,70.21,0
802,2104.11,Mumbai,POS,22,13.18,0
173,2737.79,Bangalore,ATM,16,19.69,0
83,1596.41,Bangalore,Online,8,41.23,0
867,1189.18,Bangalore,ATM,13,18.56,0
334,1165.62,Bangalore,POS,19,9.7,0
803,662.14,Delhi,POS,13,38.4,0
434,3431.19,Chennai,Online,22,20.16,0
329,2501.85,Bangalore,POS,16,30.52,0
220,249.56,Bangalore,Online,21,50.19,0
338,9288.26,Mumbai,ATM,11,16.39,0
890,3880.25,Mumbai,ATM,9,106.97,0
342,4379.72,Mumbai,ATM,18,5.02,0
485,1808.65,Hyderabad,ATM,22,31.63,0
457,4655.09,Delhi,ATM,16,38.31,0
260,466.72,Chennai,POS,21,42.11,0
572,1973.7,Chennai,Online,16,59.33,0
523,2371.12,Bangalore,ATM,14,20.75,0
922,478.85,Chennai,Online,8,63.18,0
213,4897.84,Bangalore,ATM,7,12.1,0
679,4731.7,Bangalore,POS,19,9.3,0
225,1299.55,Delhi,ATM,21,45.66,0
81,4207.04,Chennai,Online,16,49.88,0
657,1124.4,Mumbai,ATM,8,40.73,0
378,5337.3,Mumbai,POS,20,4.76,0
392,469.53,Mumbai,POS,7,77.14,0
838,46.66,Chennai,Online,13,41.47,0
385,1834.73,Bangalore,ATM,14,82.08,0
98,5395.78,Hyderabad,ATM,12,127.89,0
924,3962.38,Chennai,POS,11,36.37,0
57,46996.0,Chennai,POS,8,484.0,1
344,3591.21,Hyderabad,Online,21,21.88,0
117,21491.0,Mumbai,Online,2,3.0,1
448,2453.47,Delhi,ATM,17,116.57,0
969,4130.93,Delhi,ATM,22,22.49,0
511,1873.07,Hyderabad,ATM,22,11.04,0
312,3489.76,Hyderabad,POS,21,8.55,0
901,3632.17,Hyderabad,ATM,8,119.82,0
895,5612.4,Bangalore,POS,15,54.25,0
663,974.59,Chennai,ATM,11,1.8,0
654,5246.55,Delhi,Online,6,97.96,0
665,42691.0,Delhi,ATM,4,390.0,1
986,512.98,Hyderabad,ATM,23,78.03,0
621,1154.71,Delhi,Online,6,13.63,0
192,16981.0,Delhi,Online,2,3.0,1
99,2249.08,Mumbai,Online,20,20.24,0
383,263.07,Mumbai,Online,16,40.98,0
577,3374.02,Delhi,ATM,19,37.57,0
730,49683.0,Delhi,Online,22,36.0,1
806,58272.0,Delhi,POS,18,84.0,1
56,1479.3,Delhi,Online,22,18.59,0
556,1653.44,Chennai,Online,20,35.06,0
386,4540.34,Mumbai,ATM,15,29.71,0
414,2937.41,Delhi,POS,13,13.11,0
124,1562.06,Mumbai,POS,22,118.31,0
701,690.44,Hyderabad,POS,17,99.47,0
953,2048.7,Chennai,Online,22,5.36,0
591,16564.0,Delhi,Online,1,11.0,1
462,2060.72,Bangalore,POS,14,27.74,0
250,3986.46,Mumbai,Online,8,1.44,0
837,3284.76,Delhi,Online,15,93.83,0
451,5028.75,Hyderabad,POS,21,127.02,0
403,39.69,Chennai,ATM,21,93.81,0
950,382.02,Delhi,POS,10,27.68,0
658,4207.43,Chennai,Online,9,15.54,0
508,2273.89,Hyderabad,Online,8,55.52,0
915,140.81,Bangalore,ATM,6,93.47,0
503,2163.79,Bangalore,Online,8,106.98,0
281,5013.98,Delhi,POS,18,5.51,0
638,57098.0,Delhi,Online,20,163.0,1
402,802.0,Chennai,ATM,17,15.35,0
435,1602.61,Hyderabad,POS,19,7.58,0
447,5775.68,Mumbai,ATM,22,108.43,0
769,2608.14,Chennai,POS,20,32.28,0
68,372.82,Hyderabad,Online,8,0.85,0
739,1100.37,Chennai,POS,21,48.95,0
2,8301.38,Bangalore,POS,19,25.13,0
755,509.4,Delhi,Online,20,50.83,0
869,1545.04,Mumbai,Online,6,44.8,0
559,419.13,Chennai,ATM,15,92.73,0
975,1251.36,Hyderabad,ATM,8,112.09,0
876,5640.2,Hyderabad,POS,15,5.32,0
524,3558.22,Delhi,POS,12,5.83,0
8,3573.01,Hyderabad,Online,11,30.2,0
880,51427.0,Delhi,POS,0,331.0,1
376,7405.24,Bangalore,POS,17,32.64,0
294,2150.16,Bangalore,ATM,12,24.98,1
147,2636.58,Bangalore,ATM,12,54.28,0
518,3399.81,Mumbai,Online,11,24.18,0
472,3290.37,Delhi,Online,10,24.27,0
403,1027.09,Mumbai,POS,17,11.88,0
4,5493.63,Delhi,ATM,20,90.4,0
294,4396.3,Mumbai,POS,19,11.46,0
149,2819.35,Delhi,ATM,20,10.58,0
207,47293.0,Chennai,ATM,16,497.0,1
63,1087.83,Delhi,ATM,22,11.23,0
734,2014.48,Bangalore,ATM,9,3.8,0
671,6918.32,Hyderabad,POS,18,51.14,0
618,779.36,Mumbai,POS,12,6.38,0
201,513.13,Hyderabad,ATM,19,6.87,0
216,5133.32,Bangalore,POS,22,42.65,0
526,9462.43,Bangalore,Online,23,69.62,0
445,37415.0,Mumbai,Online,5,339.0,1
503,2622.0,Hyderabad,POS,13,43.86,0
999,1402.67,Delhi,Online,9,46.38,0
536,5927.33,Hyderabad,ATM,18,60.45,0
202,20783.0,Hyderabad,POS,5,49.0,1
555,1286.84,Mumbai,POS,10,23.7,0
647,5732.82,Hyderabad,Online,7,52.32,0
451,2399.3,Bangalore,POS,19,22.18,0
687,1507.11,Hyderabad,ATM,8,65.65,0
70,36759.0,Bangalore,ATM,18,416.0,1
514,54629.0,Delhi,Online,7,111.0,1
709,5103.13,Chennai,POS,19,75.93,0
263,1363.68,Chennai,Online,13,29.21,0
287,51474.0,Delhi,ATM,15,96.0,1
541,5352.25,Hyderabad,Online,23,19.58,0
773,2574.3,Mumbai,Online,15,36.63,0
244,20979.0,Bangalore,Online,3,29.0,1
357,368.34,Mumbai,ATM,22,99.49,0
12,2898.55,Hyderabad,POS,15,18.01,0
521,902.27,Delhi,POS,6,89.54,0
637,3085.66,Hyderabad,ATM,19,10.42,0
956,392.25,Mumbai,POS,14,6.33,0
898,36537.0,Delhi,ATM,10,33.0,1
318,942.94,Bangalore,POS,13,61.44,0
622,3435.03,Delhi,Online,15,3.02,0
330,3840.4,Bangalore,ATM,18,27.11,0
63,161.85,Hyderabad,POS,20,43.01,0
154,668.12,Bangalore,ATM,18,8.88,0
87,3965.52,Delhi,Online,13,33.15,0
11,35.12,Chennai,Online,20,69.87,0
760,2270.08,Bangalore,ATM,21,47.15,0
710,6597.3,Hyderabad,Online,23,65.88,0
919,5370.39,Delhi,ATM,13,19.63,0
387,4391.81,Chennai,Online,19,20.68,0
894,1637.97,Chennai,ATM,16,25.14,0
56,2779.08,Hyderabad,POS,8,39.19,0
375,1626.01,Delhi,POS,13,28.07,0
916,3979.52,Mumbai,ATM,14,55.66,0
967,6386.46,Mumbai,Online,11,1.57,0
311,2746.58,Hyderabad,POS,15,37.93,0
86,3782.06,Hyderabad,POS,17,60.45,0
932,4482.26,Hyderabad,POS,12,25.16,0
54,104.22,Chennai,ATM,19,27.48,0
602,15434.0,Bangalore,POS,3,47.0,1
67,1007.84,Bangalore,Online,19,54.94,0
667,7176.8,Mumbai,POS,21,84.31,0
722,3365.1,Chennai,Online,20,1.17,0
26,1418.68,Hyderabad,POS,13,47.9,0
149,7283.48,Delhi,Online,23,18.52,0
825,1362.76,Hyderabad,POS,18,87.38,0
591,25243.0,Mumbai,POS,20,449.0,1
370,3371.42,Hyderabad,ATM,7,40.43,0
886,1269.43,Mumbai,POS,9,68.02,0
154,5346.45,Chennai,ATM,23,52.85,0
541,285.62,Delhi,ATM,23,73.98,0
997,6357.88,Chennai,POS,13,4.34,0
964,658.0,Delhi,ATM,20,122.98,0
790,4173.49,Bangalore,POS,7,22.82,0
382,6100.64,Bangalore,ATM,22,25.1,0
345,493.14,Mumbai,Online,6,14.01,0
949,5125.96,Delhi,ATM,6,89.61,0
317,1145.91,Bangalore,Online,17,79.15,0
100,474.39,Mumbai,ATM,7,87.31,0
644,6254.23,Bangalore,ATM,7,6.72,0
850,304.38,Delhi,POS,6,4.37,0
874,10003.84,Delhi,POS,20,103.72,0
497,2386.17,Hyderabad,Online,21,20.41,0
991,2361.12,Chennai,POS,15,22.19,0
232,1740.08,Hyderabad,POS,7,14.0,0
334,5977.21,Chennai,POS,18,79.97,0
19,4489.75,Chennai,Online,20,78.74,0
801,328.33,Chennai,ATM,11,94.71,0
668,81.01,Chennai,Online,8,32.05,0
595,1089.68,Bangalore,POS,19,5.35,0
137,158.1,Bangalore,Online,23,44.93,0
225,25243.0,Mumbai,Online,17,406.0,1
379,41081.0,Mumbai,ATM,0,386.0,1
820,4556.42,Mumbai,POS,20,6.78,0
158,2089.9,Bangalore,ATM,18,30.16,0
930,3276.04,Bangalore,POS,7,0.84,0
982,7611.69,Hyderabad,Online,7,68.2,0
369,57548.0,Delhi,POS,11,471.0,1
558,4661.85,Bangalore,ATM,7,26.54,0
874,4141.27,Mumbai,POS,23,42.79,0
765,952.91,Delhi,ATM,23,57.55,0
651,3397.64,Bangalore,ATM,14,28.85,0
742,32383.0,Delhi,POS,5,7.0,1
650,34665.0,Bangalore,Online,13,319.0,1
674,4354.29,Delhi,Online,20,11.26,0
4,873.05,Bangalore,ATM,19,50.49,0
933,2044.66,Bangalore,POS,23,97.14,0
878,710.15,Delhi,Online,18,56.54,0
954,2776.68,Bangalore,ATM,17,52.86,0
911,4058.88,Hyderabad,Online,11,25.77,0
283,3971.59,Mumbai,Online,23,57.54,0
439,4596.17,Bangalore,ATM,14,4.42,0
318,11224.01,Chennai,POS,18,98.86,0
395,6117.34,Hyderabad,POS,13,9.71,0
730,2861.46,Chennai,POS,17,16.35,0
206,2842.44,Delhi,Online,12,61.87,0
202,7175.89,Chennai,Online,20,81.09,0
168,906.15,Delhi,ATM,12,66.51,0
468,42272.0,Delhi,POS,14,87.0,1
789,3183.85,Chennai,ATM,18,22.73,0
716,33270.0,Delhi,POS,2,10.0,1
683,36676.0,Mumbai,POS,2,7.0,1
322,1374.27,Bangalore,ATM,6,25.49,0
315,2121.28,Chennai,ATM,12,26.48,0
156,1093.98,Bangalore,Online,21,33.96,0
350,3896.19,Hyderabad,POS,7,0.62,0
519,6112.95,Delhi,ATM,10,3.02,0
89,1101.68,Hyderabad,ATM,14,43.02,0
80,1612.72,Mumbai,ATM,9,14.24,0
133,5571.32,Bangalore,Online,15,10.84,0
7,3491.59,Bangalore,Online,20,51.05,0
852,2015.97,Bangalore,ATM,9,42.13,0
334,363.44,Mumbai,ATM,17,14.32,0
21,4002.83,Delhi,ATM,9,21.12,0
964,3713.22,Bangalore,POS,15,14.16,0
360,2964.77,Mumbai,Online,21,6.43,0
996,1827.34,Chennai,POS,8,19.52,0
74,4303.8,Hyderabad,Online,6,68.74,0
499,1277.05,Delhi,ATM,9,85.42,0
307,35211.0,Chennai,ATM,11,399.0,1
708,6259.98,Delhi,POS,12,52.55,0
879,3620.47,Hyderabad,Online,20,92.73,0
404,7763.54,Chennai,POS,7,3.55,0
248,918.3,Hyderabad,Online,18,3.51,0
319,11300.09,Bangalore,POS,11,68.47,0
668,598.38,Hyderabad,POS,7,60.63,0
18,2384.29,Bangalore,ATM,14,50.13,0
242,1683.75,Chennai,ATM,6,87.5,0
731,3862.86,Hyderabad,POS,7,71.12,0
859,858.17,Mumbai,Online,7,3.24,0
505,1519.78,Bangalore,Online,10,19.05,0
468,1895.49,Mumbai,ATM,13,48.41,0
628,5709.12,Chennai,ATM,12,30.7,0
665,1082.01,Chennai,ATM,7,55.08,0
240,2275.01,Delhi,Online,11,88.54,0
845,2688.95,Delhi,ATM,12,34.82,0
813,176.9,Delhi,Online,20,18.93,0
788,290.58,Delhi,Online,12,33.35,0
356,4090.49,Hyderabad,ATM,15,49.02,0
61,1213.43,Chennai,POS,6,35.27,0
638,2375.87,Mumbai,ATM,14,53.51,0
718,450.52,Delhi,POS,13,19.42,0
873,2534.23,Chennai,Online,8,27.1,0
445,4278.26,Delhi,POS,7,139.36,0
780,3938.65,Delhi,ATM,11,0.06,0
44,3246.84,Hyderabad,POS,11,20.81,0
534,4558.57,Delhi,ATM,12,33.34,0
612,2471.54,Hyderabad,ATM,17,16.1,0
576,5668.29,Mumbai,ATM,8,23.82,0
286,954.38,Delhi,Online,14,57.28,0
470,1094.12,Delhi,ATM,9,13.44,0
867,3477.6,Hyderabad,POS,16,44.4,0
207,3156.39,Bangalore,ATM,19,39.53,0
792,376.28,Mumbai,Online,6,34.65,0
131,272.44,Mumbai,Online,22,51.14,0
805,2656.99,Delhi,Online,8,31.78,0
755,5732.9,Delhi,ATM,16,25.99,0
465,6626.54,Hyderabad,POS,13,55.56,0
907,439.64,Mumbai,POS,10,74.66,0
381,2801.6,Mumbai,Online,12,9.73,0
706,2845.16,Delhi,Online,8,65.62,0
502,3375.14,Delhi,ATM,19,101.12,0
22,32451.0,Hyderabad,POS,5,40.0,1
156,30408.0,Bangalore,ATM,1,22.0,1
108,5269.59,Chennai,POS,8,36.16,0
219,1088.2,Mumbai,Online,9,1.01,0
215,2224.99,Delhi,Online,11,44.83,0
833,3922.0,Hyderabad,Online,10,18.48,0
569,2371.05,Delhi,Online,14,46.02,0
958,585.76,Mumbai,POS,10,94.78,0
765,4151.5,Delhi,ATM,16,82.77,0
487,1874.44,Chennai,ATM,16,60.13,0
633,3101.52,Hyderabad,ATM,21,27.3,0
830,3672.76,Chennai,POS,9,50.45,0
780,1023.51,Mumbai,Online,19,61.74,0
191,1263.41,Mumbai,POS,18,9.73,0
364,4517.91,Bangalore,POS,7,59.75,0
735,3392.37,Hyderabad,POS,12,9.67,0
898,4700.12,Delhi,ATM,8,23.47,0
254,7264.23,Hyderabad,Online,17,5.77,0
347,2628.88,Hyderabad,POS,21,49.73,0
797,2140.93,Bangalore,Online,11,16.99,0
338,7918.97,Chennai,POS,13,41.92,0
627,2128.39,Hyderabad,ATM,22,42.97,0
81,532.04,Delhi,Online,21,94.2,0
448,1419.01,Hyderabad,ATM,12,39.35,0
974,3188.72,Hyderabad,POS,9,8.79,0
643,3568.31,Hyderabad,POS,20,48.0,0
121,6978.97,Chennai,POS,6,106.24,0
297,2151.31,Delhi,Online,21,131.16,0
335,812.92,Bangalore,Online,20,30.02,0
210,6305.67,Bangalore,Online,10,12.95,0
835,2154.65,Bangalore,ATM,19,70.59,0
829,8192.48,Hyderabad,ATM,23,16.45,0
276,1452.79,Chennai,ATM,11,45.64,0
61,4855.02,Bangalore,ATM,8,29.08,0
631,536.21,Bangalore,Online,18,24.98,0
701,1202.14,Mumbai,Online,6,1.07,0
450,6216.63,Chennai,Online,7,31.41,0
792,2401.63,Delhi,POS,19,20.74,0
943,842.59,Hyderabad,ATM,23,109.81,0
463,446.47,Delhi,POS,15,20.55,0
924,2355.08,Chennai,ATM,14,60.44,0
172,5319.52,Mumbai,ATM,23,8.4,0
435,2882.0,Chennai,POS,22,26.43,0
46,4826.42,Chennai,POS,9,69.45,0
818,39402.0,Delhi,ATM,9,1.0,1
572,194.81,Chennai,POS,13,18.08,0
491,1607.85,Mumbai,POS,18,47.48,0
803,2016.36,Chennai,Online,11,0.73,0
311,1778.47,Delhi,POS,14,7.77,0
717,5890.05,Mumbai,ATM,16,1.85,0
951,2199.55,Chennai,ATM,10,22.1,0
550,24279.0,Delhi,POS,3,8.0,1
585,2702.31,Bangalore,POS,16,21.24,0
191,1134.29,Bangalore,POS,11,30.62,0
101,4163.79,Hyderabad,Online,11,110.71,0
803,27773.0,Mumbai,POS,1,16.0,1
824,2164.08,Mumbai,Online,20,30.85,0
16,2576.01,Mumbai,ATM,9,56.95,0
703,3872.99,Chennai,Online,21,147.16,0
219,156.01,Bangalore,Online,10,22.61,0
359,6656.75,Mumbai,ATM,21,84.31,1
399,3860.23,Mumbai,ATM,21,9.83,0
564,6463.56,Delhi,Online,20,154.53,0
142,4121.39,Chennai,ATM,13,8.39,0
26,1037.61,Mumbai,ATM,18,120.94,0
828,4196.22,Bangalore,ATM,8,32.4,0
928,1400.53,Chennai,ATM,8,25.51,0
516,3641.42,Delhi,POS,15,34.98,0
